"DAY","CELL_NAME","ENBNAME","FDD_TDD","DL_EARFCN","MMM","LTE_CONG"
16/07/23,"KEN015_L1","KEN015","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG108_L3","KBG108","CELL_FDD",1850,"07-2023",0
16/07/23,"SAF627_L2","SAF627","CELL_FDD",1850,"07-2023",0
16/07/23,"BRK091_L2","BRK091","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH692_L7","MOH692","CELL_FDD",6200,"07-2023",1
16/07/23,"TAN9040_L8_Reloc","TAN9040","CELL_FDD",6200,"07-2023",0
16/07/23,"SEF011_L1","SEF011","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1896_L8","CAS1896","CELL_FDD",6200,"07-2023",0
16/07/23,"OUR053_L8","OUR053","CELL_FDD",6200,"07-2023",0
16/07/23,"BE016_L5","BE016","CELL_FDD",3250,"07-2023",0
16/07/23,"FES070_L9","FES070","CELL_FDD",6200,"07-2023",1
16/07/23,"TGZ001_L5","TGZ001","CELL_FDD",3250,"07-2023",0
16/07/23,"TAR701_L8","TAR701","CELL_FDD",6200,"07-2023",1
16/07/23,"AGA1031_L3","AGA1031","CELL_FDD",1850,"07-2023",0
16/07/23,"AZR025_L2","AZR025","CELL_FDD",1850,"07-2023",1
16/07/23,"NAD989_L2","NAD989","CELL_FDD",1850,"07-2023",1
16/07/23,"ESK006_L2","ESK006","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1249_L6","CAS1249","CELL_FDD",3250,"07-2023",0
16/07/23,"BEN915_L3","BEN915","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ842_L2","OUJ842","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA088_L4","AGA088","CELL_FDD",3250,"07-2023",0
16/07/23,"BE003_L6","BE003","CELL_FDD",3250,"07-2023",0
16/07/23,"LAR024_L8","LAR024","CELL_FDD",6200,"07-2023",0
16/07/23,"AGA088_L7","AGA088","CELL_FDD",6200,"07-2023",0
16/07/23,"AYA150_L9","AYA150","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1736_L1","CAS1736","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK374_L2","MEK374","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK339_L3","MEK339","CELL_FDD",1850,"07-2023",0
16/07/23,"FE026_L6","FE026","CELL_FDD",3250,"07-2023",0
16/07/23,"LAR068_L2","LAR068","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR997_L1","MAR997","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR068_L1","MAR068","CELL_FDD",1850,"07-2023",0
16/07/23,"OUR985_L1","OUR985","CELL_FDD",1850,"07-2023",0
16/07/23,"KB011_L1","KB011","CELL_FDD",1850,"07-2023",0
16/07/23,"KB011_L2","KB011","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1058_L3","CAS1058","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1380_L6","CAS1380","CELL_FDD",3250,"07-2023",0
16/07/23,"NAD061_L1","NAD061","CELL_FDD",1850,"07-2023",0
16/07/23,"TRT005_L2","TRT005","CELL_FDD",1850,"07-2023",1
16/07/23,"TAZ004_L2","TAZ004","CELL_FDD",1850,"07-2023",0
16/07/23,"BIO003_L1","BIO003","CELL_FDD",1850,"07-2023",1
16/07/23,"AGA055_L1","AGA055","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS412_L4","CAS412","CELL_FDD",3250,"07-2023",0
16/07/23,"CCH301_L3","CCH301","CELL_FDD",1850,"07-2023",0
16/07/23,"ZAI100_L1","ZAI100","CELL_FDD",1850,"07-2023",1
16/07/23,"ESS055_L8","ESS055","CELL_FDD",6200,"07-2023",1
16/07/23,"ESS055_L7","ESS055","CELL_FDD",6200,"07-2023",1
16/07/23,"TDJ001_L4","TDJ001","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB066_L9","RAB066","CELL_FDD",6200,"07-2023",0
16/07/23,"NAD989_L6","NAD989","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB924_L9","RAB924","CELL_FDD",6200,"07-2023",0
16/07/23,"JAD971_L2","JAD971","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1517_L4","CAS1517","CELL_FDD",3250,"07-2023",0
16/07/23,"TEM123_L9","TEM123","CELL_FDD",6200,"07-2023",0
16/07/23,"TET100_L5","TET100","CELL_FDD",3250,"07-2023",0
16/07/23,"BRK301_L9","BRK301","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN001_L7","TAN001","CELL_FDD",6200,"07-2023",1
16/07/23,"RTA854_L9","RTA854","CELL_FDD",6200,"07-2023",1
16/07/23,"MAR613_L8","MAR613","CELL_FDD",6200,"07-2023",1
16/07/23,"MAR079_L7","MAR079","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR073_L5","MAR073","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR073_L4","MAR073","CELL_FDD",3250,"07-2023",0
16/07/23,"RA005_L1_4T4R","RA005","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1073_L1","CAS1073","CELL_FDD",1850,"07-2023",0
16/07/23,"CA062_L1","CA062","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1102_L3","CAS1102","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS339_L3","CAS339","CELL_FDD",1850,"07-2023",0
16/07/23,"CA064_L1","CA064","CELL_FDD",1850,"07-2023",0
16/07/23,"AZ001_L6","AZ001","CELL_FDD",3250,"07-2023",1
16/07/23,"RAB301_L9","RAB301","CELL_FDD",6200,"07-2023",0
16/07/23,"KF007_L3","KF007","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN049_L9","TAN049","CELL_FDD",6200,"07-2023",0
16/07/23,"FES051_L9","FES051","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1126_L7","CAS1126","CELL_FDD",6200,"07-2023",0
16/07/23,"FES1121_L5","FES1121","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS089_TDD_L104","CAS089","CELL_TDD",42825,"07-2023",0
16/07/23,"ESS910_L1","ESS910","CELL_FDD",1850,"07-2023",0
16/07/23,"ESS910_L2","ESS910","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK770_L1","MEK770","CELL_FDD",1850,"07-2023",0
16/07/23,"BEN987_L3","BEN987","CELL_FDD",1850,"07-2023",0
16/07/23,"KHM914_L1","KHM914","CELL_FDD",1850,"07-2023",0
16/07/23,"MRT015_L5","MRT015","CELL_FDD",3250,"07-2023",0
16/07/23,"MRT008_TDD_L5","MRT008","CELL_TDD",42825,"07-2023",0
16/07/23,"KEN992_TDD_L6","KEN992","CELL_TDD",42825,"07-2023",0
16/07/23,"RAB1187_L2","RAB1187","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK708_L8","MEK708","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1906_L9","CAS1906","CELL_FDD",6200,"07-2023",0
16/07/23,"KBG767_L1","KBG767","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS210_L2","CAS210","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS227_L1","CAS227","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK091_L3","MEK091","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN945_L2","TAN945","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS970_L2","CAS970","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN012_L2","KEN012","CELL_FDD",1850,"07-2023",0
16/07/23,"TET013_L2","TET013","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1355_L3","CAS1355","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD501_L3","NAD501","CELL_FDD",1850,"07-2023",0
16/07/23,"TET103_L3","TET103","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH620_L2","MOH620","CELL_FDD",1850,"07-2023",0
16/07/23,"RA037_L9","RA037","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR086_TDD_L1","MAR086","CELL_TDD",41825,"07-2023",0
16/07/23,"OUZ001_L3","OUZ001","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS555_L7","CAS555","CELL_FDD",6200,"07-2023",0
16/07/23,"CA060_L6","CA060","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1285_L9","CAS1285","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN008_L4","TAN008","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN460_L6","TAN460","CELL_FDD",3250,"07-2023",0
16/07/23,"RA005_L4","RA005","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR975_L4","MAR975","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN805_L9","TAN805","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1185_L9","MAR1185","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9029_L2","TAN9029","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1264_L8","MAR1264","CELL_FDD",6200,"07-2023",0
16/07/23,"KEN254_L5","KEN254","CELL_FDD",3250,"07-2023",0
16/07/23,"TET882_L2","TET882","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB919_L9","RAB919","CELL_FDD",6200,"07-2023",0
16/07/23,"RAB932_L7","RAB932","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9017_L5","TAN9017","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1790_L9","CAS1790","CELL_FDD",6200,"07-2023",1
16/07/23,"SID022_L3","SID022","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS549_L4","CAS549","CELL_FDD",3250,"07-2023",0
16/07/23,"SID154_L3","SID154","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN904_L5","KEN904","CELL_FDD",3250,"07-2023",0
16/07/23,"KEN904_L4","KEN904","CELL_FDD",3250,"07-2023",0
16/07/23,"OUJ942_L2","OUJ942","CELL_FDD",1850,"07-2023",0
16/07/23,"KFR209_L3","KFR209","CELL_FDD",1850,"07-2023",1
16/07/23,"KBG691_L2","KBG691","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS167_L2","CAS167","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1020_L2","RAB1020","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB201_L3","RAB201","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN114_L8","TAN114","CELL_FDD",6200,"07-2023",0
16/07/23,"SAF147_L8","SAF147","CELL_FDD",6200,"07-2023",0
16/07/23,"AGA1070_L4","AGA1070","CELL_FDD",3250,"07-2023",0
16/07/23,"SET119_L1","SET119","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD201_L9","JAD201","CELL_FDD",6200,"07-2023",1
16/07/23,"RAB532_L1","RAB532","CELL_FDD",1850,"07-2023",1
16/07/23,"KBG055_L3","KBG055","CELL_FDD",1850,"07-2023",1
16/07/23,"KBG055_L1","KBG055","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1011_L4","FES1011","CELL_FDD",3250,"07-2023",0
16/07/23,"ESS901_L1","ESS901","CELL_FDD",1850,"07-2023",0
16/07/23,"LAR944_L1","LAR944","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1150_TDD_L104","CAS1150","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS169_TDD_L103","CAS169","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS613_TDD_L102","CAS613","CELL_TDD",41825,"07-2023",0
16/07/23,"FNI027_L3","FNI027","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1118_L3","RAB1118","CELL_FDD",1850,"07-2023",1
16/07/23,"KEN254_L6","KEN254","CELL_FDD",3250,"07-2023",0
16/07/23,"SET960_L2","SET960","CELL_FDD",1850,"07-2023",0
16/07/23,"CA028_TDD_L105","CA028","CELL_TDD",42825,"07-2023",0
16/07/23,"CA028_TDD_L103","CA028","CELL_TDD",41825,"07-2023",0
16/07/23,"BEN996_L3","BEN996","CELL_FDD",1850,"07-2023",0
16/07/23,"TET896_L7","TET896","CELL_FDD",6200,"07-2023",0
16/07/23,"SKL020_L8","SKL020","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1026_L2","MAR1026","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1003_L3","RAB1003","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1005_L1","RAB1005","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK069_L9","MEK069","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1160_L4","CAS1160","CELL_FDD",3250,"07-2023",0
16/07/23,"KSK007_L5","KSK007","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS193_L7","CAS193","CELL_FDD",6200,"07-2023",0
16/07/23,"FES1023_L1","FES1023","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB220_TDD_L2","RAB220","CELL_TDD",41825,"07-2023",0
16/07/23,"MDL011_L8","MDL011","CELL_FDD",6200,"07-2023",0
16/07/23,"FES952_L3_4T4R","FES952","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM055_L1","TEM055","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1431_L2","CAS1431","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1099_L2","AGA1099","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1076_L3","AGA1076","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK099_TDD_L4","MEK099","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN9058_L6","TAN9058","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1552_L4","CAS1552","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA093_TDD_L2","AGA093","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1257_L9","CAS1257","CELL_FDD",6200,"07-2023",1
16/07/23,"MEK353_L7","MEK353","CELL_FDD",6200,"07-2023",1
16/07/23,"FES952_L1_4T4R","FES952","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK651_L3","MEK651","CELL_FDD",1850,"07-2023",0
16/07/23,"MOH638_L3","MOH638","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ841_L2","OUJ841","CELL_FDD",1850,"07-2023",0
16/07/23,"LAA920_L3","LAA920","CELL_FDD",1850,"07-2023",0
16/07/23,"SLI005_TDD_L4","SLI005","CELL_TDD",42825,"07-2023",0
16/07/23,"SLI006_TDD_L6","SLI006","CELL_TDD",42825,"07-2023",0
16/07/23,"FES100_L4","FES100","CELL_FDD",3250,"07-2023",0
16/07/23,"TET040_L6","TET040","CELL_FDD",3250,"07-2023",1
16/07/23,"CAS279_L7","CAS279","CELL_FDD",6200,"07-2023",1
16/07/23,"DEM002_L8","DEM002","CELL_FDD",6200,"07-2023",1
16/07/23,"TOB150_L2","TOB150","CELL_FDD",1850,"07-2023",0
16/07/23,"TAP102_L61","TAP102","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN9070_L50","TAN9070","CELL_FDD",1850,"07-2023",0
16/07/23,"TET921_L4","TET921","CELL_FDD",3250,"07-2023",0
16/07/23,"TET921_L1","TET921","CELL_FDD",1850,"07-2023",0
16/07/23,"TAZ891_L1","TAZ891","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1205_L1","FES1205","CELL_FDD",1850,"07-2023",1
16/07/23,"TET602_L8","TET602","CELL_FDD",6200,"07-2023",0
16/07/23,"MOH033_L4","MOH033","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA605_L8","AGA605","CELL_FDD",6200,"07-2023",1
16/07/23,"TAN007_L4","TAN007","CELL_FDD",3250,"07-2023",0
16/07/23,"TIF103_L8","TIF103","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR016_L8","MAR016","CELL_FDD",6200,"07-2023",1
16/07/23,"AGA058_L7","AGA058","CELL_FDD",6200,"07-2023",0
16/07/23,"SET520_L7","SET520","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1273_TDD_L102","CAS1273","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS216_L6","CAS216","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD250_TDD_L105","JAD250","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS253_L4","CAS253","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1047_L8","CAS1047","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR912_L9","MAR912","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR959_L3","MAR959","CELL_FDD",1850,"07-2023",0
16/07/23,"SEF012_L7","SEF012","CELL_FDD",6200,"07-2023",1
16/07/23,"TET921_L9","TET921","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1047_L4","CAS1047","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1309_L1","CAS1309","CELL_FDD",1850,"07-2023",0
16/07/23,"TAZ758_L3","TAZ758","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1002_L5","CAS1002","CELL_FDD",3250,"07-2023",0
16/07/23,"SE017_L8","SE017","CELL_FDD",6200,"07-2023",1
16/07/23,"SET202_L8","SET202","CELL_FDD",6200,"07-2023",1
16/07/23,"BEN087_L5","BEN087","CELL_FDD",3250,"07-2023",0
16/07/23,"MGO002_L9","MGO002","CELL_FDD",6200,"07-2023",0
16/07/23,"ODA012_L3","ODA012","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN070_L7","TAN070","CELL_FDD",6200,"07-2023",1
16/07/23,"JAD251_L9","JAD251","CELL_FDD",6200,"07-2023",0
16/07/23,"FES997_L5","FES997","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR938_L8","MAR938","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR181_L2","MAR181","CELL_FDD",1850,"07-2023",0
16/07/23,"ODA006_L2","ODA006","CELL_FDD",1850,"07-2023",0
16/07/23,"CA050_L6","CA050","CELL_FDD",3250,"07-2023",0
16/07/23,"KF013_L3","KF013","CELL_FDD",1850,"07-2023",0
16/07/23,"FES046_L5","FES046","CELL_FDD",3250,"07-2023",0
16/07/23,"FES203_L4","FES203","CELL_FDD",3250,"07-2023",0
16/07/23,"LAR929_L3","LAR929","CELL_FDD",1850,"07-2023",0
16/07/23,"OUR1000_L3","OUR1000","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD112_L1","NAD112","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN076_L1","TAN076","CELL_FDD",1850,"07-2023",0
16/07/23,"LAA011_L4","LAA011","CELL_FDD",3250,"07-2023",0
16/07/23,"BEN041_L1","BEN041","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA408_L2","AGA408","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA005_L6","AGA005","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1015_L5","FES1015","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN188_L8","TAN188","CELL_FDD",6200,"07-2023",0
16/07/23,"KEN981_L2","KEN981","CELL_FDD",1850,"07-2023",0
16/07/23,"CA011_L4","CA011","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN9015_L3","TAN9015","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS403_L4","CAS403","CELL_FDD",3250,"07-2023",0
16/07/23,"SET441_L1","SET441","CELL_FDD",1850,"07-2023",0
16/07/23,"SET442_L2","SET442","CELL_FDD",1850,"07-2023",0
16/07/23,"SET442_L3","SET442","CELL_FDD",1850,"07-2023",0
16/07/23,"SE006_L1","SE006","CELL_FDD",1850,"07-2023",0
16/07/23,"IGH956_L3","IGH956","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA465_L1","AGA465","CELL_FDD",1850,"07-2023",0
16/07/23,"OUR757_L5","OUR757","CELL_FDD",3250,"07-2023",0
16/07/23,"OUR757_L6","OUR757","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA1228_L2","AGA1228","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1340_L6","CAS1340","CELL_FDD",3250,"07-2023",0
16/07/23,"KBG081_L7","KBG081","CELL_FDD",6200,"07-2023",0
16/07/23,"SET092_L9","SET092","CELL_FDD",6200,"07-2023",0
16/07/23,"CA048_L2","CA048","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS208_L1","CAS208","CELL_FDD",1850,"07-2023",0
16/07/23,"CA019_L2","CA019","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1154_L4","CAS1154","CELL_FDD",3250,"07-2023",0
16/07/23,"TAO908_L8","TAO908","CELL_FDD",6200,"07-2023",0
16/07/23,"ME019_L7","ME019","CELL_FDD",6200,"07-2023",0
16/07/23,"FES097_L9","FES097","CELL_FDD",6200,"07-2023",1
16/07/23,"SAF117_L8","SAF117","CELL_FDD",6200,"07-2023",0
16/07/23,"MAR1024_L4","MAR1024","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD209_L7","JAD209","CELL_FDD",6200,"07-2023",0
16/07/23,"ESS915_L9","ESS915","CELL_FDD",6200,"07-2023",1
16/07/23,"SID154_L9","SID154","CELL_FDD",6200,"07-2023",1
16/07/23,"JAD624_L9","JAD624","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1323_L7","CAS1323","CELL_FDD",6200,"07-2023",0
16/07/23,"JAD353_L7","JAD353","CELL_FDD",6200,"07-2023",0
16/07/23,"JAD624_L5","JAD624","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1284_L4","FES1284","CELL_FDD",3250,"07-2023",0
16/07/23,"LAR902_L1","LAR902","CELL_FDD",1850,"07-2023",0
16/07/23,"SET973_L2","SET973","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9165_L5","TAN9165","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1073_TDD_L106","CAS1073","CELL_TDD",42825,"07-2023",0
16/07/23,"KEN1025_L2","KEN1025","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN1090_L3","KEN1090","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD1033_L2","JAD1033","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1220_L7","MAR1220","CELL_FDD",6200,"07-2023",0
16/07/23,"AGA1153_TDD_L5","AGA1153","CELL_TDD",42825,"07-2023",0
16/07/23,"AGA1205_L2","AGA1205","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB095_L2","RAB095","CELL_FDD",1850,"07-2023",0
16/07/23,"FES111_L3","FES111","CELL_FDD",1850,"07-2023",0
16/07/23,"BE022_L3","BE022","CELL_FDD",1850,"07-2023",0
16/07/23,"SA035_L3","SA035","CELL_FDD",1850,"07-2023",0
16/07/23,"ALH352_L3_4T4R","ALH352","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN705_L5","TAN705","CELL_FDD",3250,"07-2023",0
16/07/23,"JA044_L9","JA044","CELL_FDD",6200,"07-2023",0
16/07/23,"MOH052_L6","MOH052","CELL_FDD",3250,"07-2023",0
16/07/23,"NAD103_L7","NAD103","CELL_FDD",6200,"07-2023",0
16/07/23,"CHT201_L7","CHT201","CELL_FDD",6200,"07-2023",1
16/07/23,"MEK075_L4","MEK075","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR032_L7","MAR032","CELL_FDD",6200,"07-2023",0
16/07/23,"SET912_L6","SET912","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB112_L9","RAB112","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9153_TDD_L4","TAN9153","CELL_TDD",42825,"07-2023",0
16/07/23,"MOH667_TDD_L3","MOH667","CELL_TDD",41825,"07-2023",0
16/07/23,"MAR915_L7","MAR915","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS134_L6","CAS134","CELL_FDD",3250,"07-2023",0
16/07/23,"SET939_L2","SET939","CELL_FDD",1850,"07-2023",1
16/07/23,"LCA002_L1","LCA002","CELL_FDD",1850,"07-2023",0
16/07/23,"CA065_L3","CA065","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1216_L6","AGA1216","CELL_FDD",3250,"07-2023",0
16/07/23,"KBG690_L8","KBG690","CELL_FDD",6200,"07-2023",1
16/07/23,"NAD207_L3","NAD207","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD207_L2","NAD207","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK798_L3","MEK798","CELL_FDD",1850,"07-2023",0
16/07/23,"SKL013_L1","SKL013","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD201_L6","JAD201","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR1131_TDD_L1","MAR1131","CELL_TDD",41825,"07-2023",0
16/07/23,"ZAI128_L3","ZAI128","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB1187_L1","RAB1187","CELL_FDD",1850,"07-2023",0
16/07/23,"RA043_L1","RA043","CELL_FDD",1850,"07-2023",0
16/07/23,"RA009_L1","RA009","CELL_FDD",1850,"07-2023",0
16/07/23,"FES215_L2","FES215","CELL_FDD",1850,"07-2023",0
16/07/23,"ME019_L3","ME019","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR153_L6","MAR153","CELL_FDD",3250,"07-2023",0
16/07/23,"BOZ100_L3","BOZ100","CELL_FDD",1850,"07-2023",0
16/07/23,"FE015_L9","FE015","CELL_FDD",6200,"07-2023",0
16/07/23,"CHI908_L11","CHI908","CELL_FDD",3250,"07-2023",0
16/07/23,"TEM005_L4","TEM005","CELL_FDD",3250,"07-2023",0
16/07/23,"TEM005_L6","TEM005","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS306_L7","CAS306","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1090_L7","CAS1090","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1691_L4","CAS1691","CELL_FDD",3250,"07-2023",0
16/07/23,"KB004_L1","KB004","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS224_TDD_L102","CAS224","CELL_TDD",41825,"07-2023",0
16/07/23,"FES1204_L2","FES1204","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG684_L4","KBG684","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1583_L6","CAS1583","CELL_FDD",3250,"07-2023",0
16/07/23,"BEN971_L7","BEN971","CELL_FDD",6200,"07-2023",1
16/07/23,"MEK798_L1","MEK798","CELL_FDD",1850,"07-2023",0
16/07/23,"RA032_L3","RA032","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1124_L1","CAS1124","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG502_L1","KBG502","CELL_FDD",1850,"07-2023",0
16/07/23,"LAR917_L1","LAR917","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS235_L5","CAS235","CELL_FDD",3250,"07-2023",0
16/07/23,"CA070_L6","CA070","CELL_FDD",3250,"07-2023",0
16/07/23,"CA082_L5","CA082","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK084_L5","MEK084","CELL_FDD",3250,"07-2023",0
16/07/23,"CHI912_L8","CHI912","CELL_FDD",6200,"07-2023",0
16/07/23,"CA1062_L8","CA1062","CELL_FDD",6200,"07-2023",0
16/07/23,"CA069_L8","CA069","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1197_L7","CAS1197","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK356_L2","MEK356","CELL_FDD",1850,"07-2023",0
16/07/23,"RA009_TDD_L2","RA009","CELL_TDD",41825,"07-2023",0
16/07/23,"SET927_TDD_L2","SET927","CELL_TDD",41825,"07-2023",0
16/07/23,"BEN935_L3","BEN935","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM062_L3","TEM062","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK653_L2","MEK653","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN1010_L3","KEN1010","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9048_L1","TAN9048","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1040_L2_4T4R","FES1040","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ855_L2","OUJ855","CELL_FDD",1850,"07-2023",0
